Normalized_URL,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo,PyPI_ID,PyPI_Name,PyPI_Homepage,PyPI_Repo
github.com/brickbed/brickbed,1488910,brickbed,https://brickbed.com,git+https://github.com/brickbed/brickbed.git,69623,brickbed,https://pypi.org/project/brickbed/,https://github.com/brickbed/brickbed
github.com/bridgecrewio/cdk-validator-checkov,167855,@bridgecrew/cdk-validator-checkov,https://github.com/bridgecrewio/cdk-validator-checkov#readme,git+https://github.com/bridgecrewio/cdk-validator-checkov.git,83254,cdk-validator-checkov,https://github.com/bridgecrewio/cdk-validator-checkov.git,https://github.com/bridgecrewio/cdk-validator-checkov.git
github.com/bugout-dev/humbug,172886,@bugout/humbug,https://github.com/bugout-dev/humbug#readme,git+https://github.com/bugout-dev/humbug.git,270820,humbug,https://github.com/bugout-dev/humbug,https://github.com/bugout-dev/humbug
github.com/cschanhniem/envguard,178121,@c.s.chanhniem/envguard,https://github.com/cschanhniem/EnvGuard/tree/main/packages/envguard-node#readme,git+https://github.com/cschanhniem/EnvGuard.git,191283,envguard-python,https://pypi.org/project/envguard-python/,https://github.com/cschanhniem/EnvGuard.git
github.com/seydx/camera.ui,2223929,infraspec.ui,https://github.com/TechSavagery/infraspec.ui#readme,git+https://github.com/SeydX/camera.ui.git,122086,cupdate,https://pypi.org/project/cupdate/,https://github.com/seydx/camera.ui
github.com/nflverse/nfl_data_py,180958,@camfleety/nfl-data-js,https://github.com/nflverse/nfl_data_py#readme,git+https://github.com/nflverse/nfl_data_py.git,395130,nfl-data-py,https://github.com/nflverse/nfl_data_py,https://github.com/nflverse/nfl_data_py
github.com/cardscan-ai/api-clients,184265,@cardscan.ai/cardscan-client,https://github.com/CardScan-ai/api-clients#readme,git+https://github.com/CardScan-ai/api-clients.git,79360,cardscan-client,https://github.com/CardScan-ai/api-clients.git,https://github.com/CardScan-ai/api-clients.git
github.com/cascade-protocol/splits,185829,@cascade-labs/splits,https://github.com/cascade-protocol/splits#readme,git+https://github.com/cascade-protocol/splits.git,80083,cascade-splits-sdk-evm,https://pypi.org/project/cascade-splits-sdk-evm/,https://github.com/cascade-protocol/splits
github.com/lemony-ai/cascadeflow,185842,@cascadeflow/n8n-nodes-cascadeflow,https://github.com/lemony-ai/cascadeflow,git+https://github.com/lemony-ai/cascadeflow.git,80066,cascadeflow,https://pypi.org/project/cascadeflow/,https://github.com/lemony-ai/cascadeflow
github.com/catnekaise/actions-constructs,187160,@catnekaise/actions-constructs,https://github.com/catnekaise/actions-constructs#readme,git+https://github.com/catnekaise/actions-constructs.git,80916,catnekaise.actions-constructs,https://github.com/catnekaise/actions-constructs.git,https://github.com/catnekaise/actions-constructs.git
github.com/catnekaise/cdk-iam-utilities,187161,@catnekaise/cdk-iam-utilities,https://github.com/catnekaise/cdk-iam-utilities#readme,git+https://github.com/catnekaise/cdk-iam-utilities.git,80917,catnekaise.cdk-iam-utilities,https://github.com/catnekaise/cdk-iam-utilities.git,https://github.com/catnekaise/cdk-iam-utilities.git
github.com/catnekaise/ghrawel,187162,@catnekaise/ghrawel,https://github.com/catnekaise/ghrawel#readme,git+https://github.com/catnekaise/ghrawel.git,80918,catnekaise.ghrawel,https://github.com/catnekaise/ghrawel.git,https://github.com/catnekaise/ghrawel.git
github.com/randyridgley/cdk-7layer-constructs,189006,@cdk-7layer-constructs/kinesis-firehose-transformer,https://github.com/randyridgley/cdk-7layer-constructs,git+https://github.com/randyridgley/cdk-7layer-constructs.git,82657,cdk-7layer-constructs.kinesis-firehose-transformer,https://github.com/randyridgley/cdk-7layer-constructs,https://github.com/randyridgley/cdk-7layer-constructs.git
github.com/rridgley/projen-awscdk-construct,189009,@cdk-att/projen-awscdk-construct,https://github.com/rridgley/projen-awscdk-construct#readme,git+https://github.com/rridgley/projen-awscdk-construct.git,82717,cdk-att.projen-awscdk-construct,https://github.com/rridgley/projen-awscdk-construct.git,https://github.com/rridgley/projen-awscdk-construct.git
github.com/aws-samples/cdk-use-cases,189227,@cdk-use-cases/custom-cloud9-ssm,,https://github.com/aws-samples/cdk-use-cases.git,83252,cdk-use-cases.custom-cloud9-ssm,https://github.com/aws-samples/cdk-use-cases.git,https://github.com/aws-samples/cdk-use-cases.git
github.com/awslabs/data-solutions-framework-on-aws,1408920,aws-dsf,https://awslabs.github.io/data-solutions-framework-on-aws/,git+https://github.com/awslabs/data-solutions-framework-on-aws.git,83033,cdklabs.aws-data-solutions-framework,https://awslabs.github.io/data-solutions-framework-on-aws/,https://github.com/awslabs/data-solutions-framework-on-aws.git
github.com/cdklabs/genai-idp,189285,@cdklabs/genai-idp-sagemaker-udop-processor,https://github.com/cdklabs/genai-idp#readme,git+https://github.com/cdklabs/genai-idp.git,83058,cdklabs.genai-idp-sagemaker-udop-processor,https://github.com/cdklabs/genai-idp,https://github.com/cdklabs/genai-idp
github.com/cdktn-io/cdktn-provider-archive,190095,@cdktn/provider-archive,https://github.com/cdktn-io/cdktn-provider-archive#readme,git+https://github.com/cdktn-io/cdktn-provider-archive.git,83234,cdktn-provider-archive,https://github.com/cdktn-io/cdktn-provider-archive.git,https://github.com/cdktn-io/cdktn-provider-archive.git
github.com/cdktn-io/cdktn-provider-cloudinit,190097,@cdktn/provider-cloudinit,https://github.com/cdktn-io/cdktn-provider-cloudinit#readme,git+https://github.com/cdktn-io/cdktn-provider-cloudinit.git,83235,cdktn-provider-cloudinit,https://github.com/cdktn-io/cdktn-provider-cloudinit.git,https://github.com/cdktn-io/cdktn-provider-cloudinit.git
github.com/cdktn-io/cdktn-provider-dns,190098,@cdktn/provider-dns,https://github.com/cdktn-io/cdktn-provider-dns#readme,git+https://github.com/cdktn-io/cdktn-provider-dns.git,83236,cdktn-provider-dns,https://github.com/cdktn-io/cdktn-provider-dns.git,https://github.com/cdktn-io/cdktn-provider-dns.git
github.com/cdktn-io/cdktn-provider-docker,190099,@cdktn/provider-docker,https://github.com/cdktn-io/cdktn-provider-docker#readme,git+https://github.com/cdktn-io/cdktn-provider-docker.git,83237,cdktn-provider-docker,https://github.com/cdktn-io/cdktn-provider-docker.git,https://github.com/cdktn-io/cdktn-provider-docker.git
github.com/cdktn-io/cdktn-provider-external,190100,@cdktn/provider-external,https://github.com/cdktn-io/cdktn-provider-external#readme,git+https://github.com/cdktn-io/cdktn-provider-external.git,83238,cdktn-provider-external,https://github.com/cdktn-io/cdktn-provider-external.git,https://github.com/cdktn-io/cdktn-provider-external.git
github.com/cdktn-io/cdktn-provider-github,190101,@cdktn/provider-github,https://github.com/cdktn-io/cdktn-provider-github#readme,git+https://github.com/cdktn-io/cdktn-provider-github.git,83239,cdktn-provider-github,https://github.com/cdktn-io/cdktn-provider-github.git,https://github.com/cdktn-io/cdktn-provider-github.git
github.com/cdktn-io/cdktn-provider-http,190102,@cdktn/provider-http,https://github.com/cdktn-io/cdktn-provider-http#readme,git+https://github.com/cdktn-io/cdktn-provider-http.git,83240,cdktn-provider-http,https://github.com/cdktn-io/cdktn-provider-http.git,https://github.com/cdktn-io/cdktn-provider-http.git
github.com/cdktn-io/cdktn-provider-kubernetes,190103,@cdktn/provider-kubernetes,https://github.com/cdktn-io/cdktn-provider-kubernetes#readme,git+https://github.com/cdktn-io/cdktn-provider-kubernetes.git,83241,cdktn-provider-kubernetes,https://github.com/cdktn-io/cdktn-provider-kubernetes.git,https://github.com/cdktn-io/cdktn-provider-kubernetes.git
github.com/cdktn-io/cdktn-provider-local,190104,@cdktn/provider-local,https://github.com/cdktn-io/cdktn-provider-local#readme,git+https://github.com/cdktn-io/cdktn-provider-local.git,83242,cdktn-provider-local,https://github.com/cdktn-io/cdktn-provider-local.git,https://github.com/cdktn-io/cdktn-provider-local.git
github.com/cdktn-io/cdktn-provider-null,190105,@cdktn/provider-null,https://github.com/cdktn-io/cdktn-provider-null#readme,git+https://github.com/cdktn-io/cdktn-provider-null.git,83243,cdktn-provider-null,https://github.com/cdktn-io/cdktn-provider-null.git,https://github.com/cdktn-io/cdktn-provider-null.git
github.com/cdktn-io/cdktn-provider-random,190107,@cdktn/provider-random,https://github.com/cdktn-io/cdktn-provider-random#readme,git+https://github.com/cdktn-io/cdktn-provider-random.git,83244,cdktn-provider-random,https://github.com/cdktn-io/cdktn-provider-random.git,https://github.com/cdktn-io/cdktn-provider-random.git
github.com/cdktn-io/cdktn-provider-time,190108,@cdktn/provider-time,https://github.com/cdktn-io/cdktn-provider-time#readme,git+https://github.com/cdktn-io/cdktn-provider-time.git,83245,cdktn-provider-time,https://github.com/cdktn-io/cdktn-provider-time.git,https://github.com/cdktn-io/cdktn-provider-time.git
github.com/cdktn-io/cdktn-provider-tls,190109,@cdktn/provider-tls,https://github.com/cdktn-io/cdktn-provider-tls#readme,git+https://github.com/cdktn-io/cdktn-provider-tls.git,83246,cdktn-provider-tls,https://github.com/cdktn-io/cdktn-provider-tls.git,https://github.com/cdktn-io/cdktn-provider-tls.git
github.com/goauthentik/authentik-diag-mcp,190193,@cdmx/authentik-diag-mcp,https://github.com/goauthentik/authentik-diag-mcp,git+https://github.com/goauthentik/authentik-diag-mcp.git,40724,authentik-diag-mcp,https://pypi.org/project/authentik-diag-mcp/,https://github.com/goauthentik/authentik-diag-mcp
github.com/goauthentik/authentik-mcp,190194,@cdmx/authentik-mcp,https://github.com/goauthentik/authentik-mcp,git+https://github.com/goauthentik/authentik-mcp.git,40725,authentik-mcp,https://pypi.org/project/authentik-mcp/,https://github.com/goauthentik/authentik-mcp
github.com/cerbos/query-plan-adapters,192126,@cerbos/orm-prisma,https://cerbos.dev,git+https://github.com/cerbos/query-plan-adapters.git,84755,cerbos-sqlalchemy,https://pypi.org/project/cerbos-sqlalchemy/,https://github.com/cerbos/query-plan-adapters/tree/main/sqlalchemy
github.com/ceresimaging/rej,192232,@ceresimaging/rej,https://github.com/ceresimaging/rej#readme,git+https://github.com/ceresimaging/rej.git,551906,rej,https://github.com/ceresimaging/rej,https://github.com/ceresimaging/rej
github.com/github_username/myextension,2606876,myextension-jupyterlab,https://github.com/github_username/myextension,git+https://github.com/github_username/myextension.git,597847,skynet-extension,https://pypi.org/project/skynet-extension/,https://github.com/github_username/myextension.git
github.com/chameleoncloud/jupyterlab-chameleon,195081,@chameleoncloud/jupyterlab-chameleon,https://github.com/ChameleonCloud/jupyterlab-chameleon,https://github.com/ChameleonCloud/jupyterlab-chameleon.git,300396,jupyterlab-chameleon,https://github.com/ChameleonCloud/jupyterlab-chameleon,https://github.com/ChameleonCloud/jupyterlab-chameleon
github.com/chameleoncloud/jupyterlab-zenodo,195084,@chameleoncloud/jupyterlab_zenodo,https://github.com/ChameleonCloud/jupyterlab-zenodo,git+https://github.com/ChameleonCloud/jupyterlab-zenodo.git,300857,jupyterlab-zenodo,https://github.com/chameleoncloud/jupyterlab-zenodo,https://github.com/chameleoncloud/jupyterlab-zenodo
github.com/workon-io/channels-binding,195592,@channels-binding/mui,https://github.com/workon-io/channels-binding,git+https://github.com/workon-io/channels-binding.git,87247,channels-binding,https://github.com/workon-io/channels-binding,https://github.com/workon-io/channels-binding
github.com/webheroesinc/chaos-router,1548318,chaosserver,https://github.com/webheroesinc/chaos-router#readme,git+ssh://git@github.com/webheroesinc/chaos-router.git,87355,chaosrouter,https://github.com/webheroesinc/chaos-router,https://github.com/webheroesinc/chaos-router
github.com/checkmarkdevtools/rai-lint,197545,@checkmarkdevtools/commitlint-plugin-rai,https://github.com/ChecKMarKDevTools/rai-lint#readme,git+https://github.com/ChecKMarKDevTools/rai-lint.git,242634,gitlint-rai,https://pypi.org/project/gitlint-rai/,https://github.com/ChecKMarKDevTools/rai-lint
github.com/your-org/authhub,198243,@chenjing194/authhub-sdk,https://github.com/your-org/AuthHub#readme,git+https://github.com/your-org/AuthHub.git,40754,authhub-sdk,https://pypi.org/project/authhub-sdk/,https://github.com/your-org/AuthHub/sdk/python
github.com/chrislyons-dev/flarelette-jwt-kit,202423,@chrislyons-dev/flarelette-jwt,https://github.com/chrislyons-dev/flarelette-jwt-kit#readme,git+https://github.com/chrislyons-dev/flarelette-jwt-kit.git,216266,flarelette-jwt,https://pypi.org/project/flarelette-jwt/,https://github.com/chrislyons-dev/flarelette-jwt-kit
github.com/cilow-ai/cilow,204301,@cilow/sdk,https://cilow.ai,git+https://github.com/cilow-ai/cilow.git,91899,cilow,https://pypi.org/project/cilow/,https://github.com/cilow-ai/cilow
github.com/cityjson/flatcitybuf,216400,@cityjson/flatcitybuf,https://github.com/cityjson/flatcitybuf,git+https://github.com/cityjson/flatcitybuf.git,219335,flatcitybuf,https://pypi.org/project/flatcitybuf/,https://github.com/cityjson/flatcitybuf
github.com/clairview/clairview,1655138,create-clairview-project,https://github.com/clairview/clairview#readme,git+https://github.com/clairview/clairview.git,93780,clairql-parser,https://github.com/ClairView/clairview/tree/master/clairql_parser,https://github.com/ClairView/clairview/tree/master/clairql_parser
github.com/joshmeee/cle-engine,219098,@cle-engine/sdk,https://cle-engine.com/docs/sdk/javascript,git+https://github.com/joshmeee/cle-engine.git,95104,cle-engine,https://pypi.org/project/cle-engine/,https://github.com/joshmeee/cle-engine
github.com/clevercloud/cdktf-provider-clevercloud,219772,@clevercloud/cdktf-bindings,https://github.com/clevercloud/cdktf-provider-clevercloud#readme,git+https://github.com/clevercloud/cdktf-provider-clevercloud.git,83223,cdktf-provider-clevercloud,https://github.com/clevercloud/cdktf-provider-clevercloud.git,https://github.com/clevercloud/cdktf-provider-clevercloud.git
github.com/clever-cx/security-master-schema,219781,@clevercx/security-master-types,https://github.com/clever-cx/security-master-schema#readme,git+https://github.com/clever-cx/security-master-schema.git,95194,clevercx-security-master-types,https://pypi.org/project/clevercx-security-master-types/,https://github.com/clever-cx/security-master-schema.git
github.com/cloudcomponents/cdk-constructs,222064,@cloudcomponents/cdk-wordpress,https://github.com/cloudcomponents/cdk-constructs,git+https://github.com/cloudcomponents/cdk-constructs.git,97217,cloudcomponents.cdk-wordpress,https://github.com/cloudcomponents/cdk-constructs,https://github.com/cloudcomponents/cdk-constructs.git
github.com/cloudcomponents/cdk-components,222045,@cloudcomponents/cdk-codepipeline-dockerfile-linter-action,https://github.com/cloudcomponents/cdk-components,git+https://github.com/cloudcomponents/cdk-components.git,97198,cloudcomponents.cdk-codepipeline-dockerfile-linter-action,https://github.com/cloudcomponents/cdk-components,https://github.com/cloudcomponents/cdk-components.git
github.com/cloudkitect/freemium,222570,@cloudkitect/patterns,https://github.com/cloudkitect/freemium#readme,git+https://github.com/cloudkitect/freemium.git,97600,cloudkitect.patterns,https://github.com/cloudkitect/freemium,https://github.com/cloudkitect/freemium
github.com/cloudparing/cloudparing-cdk,222673,@cloudparing/aws-cdk-lib,https://github.com/cloudparing/cloudparing-cdk#readme,git+https://github.com/cloudparing/cloudparing-cdk.git,97803,cloudparing.aws-cdk,https://github.com/cloudparing/cloudparing-cdk,https://github.com/cloudparing/cloudparing-cdk
github.com/iclipz/cnvrt,225051,@cnvrt/sdk,https://docs.cnvrt.ing,git+https://github.com/iclipz/cnvrt.git,100292,cnvrt-sdk,https://pypi.org/project/cnvrt-sdk/,https://github.com/iclipz/cnvrt
github.com/sagemathinc/cocalc,3233531,smc-webapp,https://github.com/sagemathinc/cocalc,git+https://github.com/sagemathinc/cocalc.git,100644,cocalc-api,https://pypi.org/project/cocalc-api/,https://github.com/sagemathinc/cocalc/src/python/cocalc-api
github.com/remotion-dev/remotion,3071936,remotion,https://www.remotion.dev/docs/remotion,https://github.com/remotion-dev/remotion/tree/main/packages/core,552831,remotion-lambda,https://github.com/remotion-dev/remotion/tree/main/packages/lambda-python,https://github.com/remotion-dev/remotion/tree/main/packages/lambda-python
github.com/jupyterlab/extension-examples,232181,@cognite/dshub-data-explorer,,https://github.com/jupyterlab/extension-examples.git,442304,otter-submit,https://pypi.org/project/otter-submit/,https://github.com/jupyterlab/extension-examples.git
github.com/coinrailz/agent-payments-solana,232824,@coinrailz/agent-payments-solana,https://coinrailz.com/docs/sdk/solana,git+https://github.com/coinrailz/agent-payments-solana.git,103080,coinrailz-solana,https://pypi.org/project/coinrailz-solana/,https://github.com/coinrailz/agent-payments-solana
