Normalized_URL,Crates_ID,Crates_Name,Crates_Homepage,Crates_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/choochmeque/tauri-plugin-sharekit,146306,tauri-plugin-sharekit,,https://github.com/Choochmeque/tauri-plugin-sharekit,201631,@choochmeque/tauri-plugin-sharekit-api,https://github.com/Choochmeque/tauri-plugin-sharekit#readme,git+https://github.com/Choochmeque/tauri-plugin-sharekit.git
github.com/huakunshen/tauri-plugin-system-info,146727,tauri-plugin-system-info,,https://github.com/HuakunShen/tauri-plugin-system-info,3346878,tauri-plugin-system-info-api,https://github.com/HuakunShen/tauri-plugin-system-info#readme,git+https://github.com/HuakunShen/tauri-plugin-system-info.git
github.com/huakunshen/tauri-plugin-network,146765,tauri-plugin-network,,https://github.com/HuakunShen/tauri-plugin-network.git,3346820,tauri-plugin-network-api,https://github.com/HuakunShen/tauri-plugin-network#readme,git+https://github.com/HuakunShen/tauri-plugin-network.git
github.com/gabrielkim13/senhasegura-rs,146942,senhasegura-rs,https://github.com/gabrielkim13/senhasegura-rs,https://github.com/gabrielkim13/senhasegura-rs,3171301,senhasegura-js,https://github.com/gabrielkim13/senhasegura-rs,git+https://github.com/gabrielkim13/senhasegura-rs.git
github.com/razein97/tauri-plugin-rusqlite2,146969,tauri-plugin-rusqlite2,,https://github.com/razein97/tauri-plugin-rusqlite2,905756,@razein97/tauri-plugin-rusqlite2,https://github.com/razein97/tauri-plugin-rusqlite2#readme,git+https://github.com/razein97/tauri-plugin-rusqlite2.git
github.com/gmsol-labs/gmx-solana,199072,gmsol-sdk,,https://github.com/gmsol-labs/gmx-solana,436097,@gmsol-labs/gmsol-sdk,https://github.com/gmsol-labs/gmx-solana#readme,git+https://github.com/gmsol-labs/gmx-solana.git
github.com/daiki48/worcher,147038,worcher,https://crates.io/crates/worcher,https://github.com/Daiki48/worcher,3653991,worcher,https://crates.io/crates/worcher,git+https://github.com/Daiki48/worcher.git
github.com/nianyi778/gix-cli,147157,gix-cli,https://github.com/nianyi778/gix-cli#readme,https://github.com/nianyi778/gix-cli.git,2060792,gix-cli,https://github.com/nianyi778/gix-cli#readme,git+https://github.com/nianyi778/gix-cli.git
github.com/near/near-cli-rs,147319,near-cli-rs,https://near.cli.rs,https://github.com/near/near-cli-rs,2635211,near-cli-rs,https://near.cli.rs,git+https://github.com/near/near-cli-rs.git
github.com/minijackson/tree-sitter-epics-msi-substitution,147342,tree-sitter-epics-msi-substitution,,https://github.com/minijackson/tree-sitter-epics-msi-substitution,3442743,tree-sitter-epics-msi-substitution,https://github.com/minijackson/tree-sitter-epics-msi-substitution#readme,git+https://github.com/minijackson/tree-sitter-epics-msi-substitution.git
github.com/sandwichfarm/notemine,147365,notemine,,https://github.com/sandwichfarm/notemine,2721217,notemine,https://github.com/sandwichfarm/notemine#readme,git+https://github.com/sandwichfarm/notemine.git
github.com/deepbrainspace/goodiebag,147388,claude-code-toolkit,https://github.com/deepbrainspace/goodiebag/tree/main/packages/claude-code-toolkit,https://github.com/deepbrainspace/goodiebag,438936,@goodiebag/nx-rust,https://github.com/deepbrainspace/goodiebag#readme,git+https://github.com/deepbrainspace/goodiebag.git
github.com/ahaoboy/guess-target,147574,guess-target,https://github.com/ahaoboy/guess-target,https://github.com/ahaoboy/guess-target,2098097,guess-target,https://github.com/ahaoboy/guess-target#readme,git+https://github.com/ahaoboy/guess-target.git
github.com/etacassiopeia/rift,170401,rift-lint,https://github.com/EtaCassiopeia/rift,https://github.com/EtaCassiopeia/rift,929631,@rift-vs/rift,https://github.com/EtaCassiopeia/rift/tree/master/packages/rift-node#readme,git+https://github.com/EtaCassiopeia/rift.git
github.com/lisudoku/lisudoku_solver,147650,lisudoku-solver,,https://github.com/lisudoku/lisudoku_solver,2423797,lisudoku-solver,https://github.com/lisudoku/lisudoku_solver#readme,git+https://github.com/lisudoku/lisudoku_solver.git
github.com/aliibrahim123/structom,212466,structom,,https://github.com/aliibrahim123/structom,3294636,structom,https://aliibrahim123.github.io/structom/,git+https://github.com/aliibrahim123/structom.git
github.com/globalbusinessadvisors/llm-config-manager,151727,llm-config-cli,https://github.com/globalbusinessadvisors/llm-config-manager,https://github.com/globalbusinessadvisors/llm-config-manager,655908,@llm-dev-ops/llm-config-templates,https://github.com/globalbusinessadvisors/llm-config-manager,git+https://github.com/globalbusinessadvisors/llm-config-manager.git
github.com/kevinj045/rew,191209,rew_runtime,,https://github.com/kevinj045/rew,677042,@makano/rew,https://github.com/kevinj045/rew#readme,git+https://github.com/kevinj045/rew.git
github.com/azishio/seismic-response-rs,148060,seismic-response,https://crates.io/crates/seismic-response,https://github.com/azishio/seismic-response-rs,3166553,seismic-response,https://crates.io/crates/seismic-response,git+https://github.com/azishio/seismic-response-rs.git
github.com/ostrowr/jsoncompat,197126,jsoncompat,,https://github.com/ostrowr/jsoncompat,2309012,jsoncompat,https://github.com/ostrowr/jsoncompat#readme,git+https://github.com/ostrowr/jsoncompat.git
github.com/dghilardi/panrelease,148344,panrelease,,https://github.com/dghilardi/panrelease,2807777,panrelease,https://github.com/dghilardi/panrelease,https://github.com/dghilardi/panrelease.git
github.com/jimlynchcodes/n-letter-wordle-cli,148439,n-letter-wordle,https://github.com/JimLynchCodes/n-letter-wordle-cli,https://github.com/JimLynchCodes/n-letter-wordle-cli,2613642,n-letter-wordle,https://github.com/JimLynchCodes/n-letter-wordle-cli,git+https://github.com/JimLynchCodes/n-letter-wordle-cli.git
github.com/orca-so/wavebreak,148540,orca_wavebreak,https://orca.so,https://github.com/orca-so/wavebreak,823001,@orca-so/wavebreak-authorization-provider,https://orca.so,git+https://github.com/orca-so/wavebreak.git
github.com/d0rianb/rtf-parser,148658,rtf-parser,,https://github.com/d0rianb/rtf-parser,3118932,rtf-parser-wasm,https://github.com/d0rianb/rtf-parser#readme,git+https://github.com/d0rianb/rtf-parser.git
github.com/foxglove/foxglove-sdk,206939,foxglove_data_loader,,https://github.com/foxglove/foxglove-sdk,405672,@foxglove/schemas,https://github.com/foxglove/foxglove-sdk#readme,git+https://github.com/foxglove/foxglove-sdk.git
github.com/igankevich/lanczos-resampler,149254,lanczos-resampler,https://igankevich.github.io/lanczos-resampler/,https://github.com/igankevich/lanczos-resampler,2379531,lanczos-resampler,https://igankevich.github.io/lanczos-resampler/,git+https://github.com/igankevich/lanczos-resampler.git
github.com/mercuryworkshop/epoxy-tls,149733,wisp-mux,https://github.com/MercuryWorkshop/epoxy-tls/tree/multiplexed/wisp,https://github.com/MercuryWorkshop/epoxy-tls/tree/multiplexed/wisp,701776,@mercuryworkshop/epoxy-tls,https://github.com/MercuryWorkshop/epoxy-tls#readme,git+https://github.com/MercuryWorkshop/epoxy-tls.git
github.com/hypothesi/mcp-server-tauri,149754,tauri-plugin-mcp-bridge,https://github.com/hypothesi/mcp-server-tauri,https://github.com/hypothesi/mcp-server-tauri,520151,@hypothesi/tauri-plugin-mcp-bridge,https://github.com/hypothesi/mcp-server-tauri#readme,git+https://github.com/hypothesi/mcp-server-tauri.git
github.com/fabianlars/tauri-plugin-oauth,149813,tauri-plugin-oauth,,https://github.com/FabianLars/tauri-plugin-oauth,370979,@fabianlars/tauri-plugin-oauth,https://github.com/FabianLars/tauri-plugin-oauth#readme,git+https://github.com/FabianLars/tauri-plugin-oauth.git
github.com/orca-so/whirlpools,199743,orca_whirlpools,https://orca.so,https://github.com/orca-so/whirlpools,3637889,whirlpools-prism-sdk,https://www.orca.so,git+https://github.com/orca-so/whirlpools.git
github.com/marcomq/tauri-plugin-deno,149850,tauri-plugin-deno,https://github.com/marcomq/tauri-plugin-deno,https://github.com/marcomq/tauri-plugin-deno,3346771,tauri-plugin-deno-api,https://github.com/marcomq/tauri-plugin-deno#readme,git+https://github.com/marcomq/tauri-plugin-deno.git
github.com/deaths-door/standardform-rs,150017,standardform,https://github.com/Deaths-Door/standardform-rs,https://github.com/Deaths-Door/standardform-rs,279821,@deathsdoor/standardform,https://github.com/Deaths-Door/standardform-rs,git+https://github.com/Deaths-Door/standardform-rs.git
github.com/jihuayu/xor,150056,hbsx,https://github.com/jihuayu/xor,https://github.com/jihuayu/xor,574599,@jihuayu/hbsx-win32-x64,https://github.com/jihuayu/xor#readme,git+https://github.com/jihuayu/xor.git
github.com/errmayank/gsqueal,150121,gsqueal,https://github.com/errmayank/gsqueal#readme,https://github.com/errmayank/gsqueal,2096186,gsqueal,https://github.com/errmayank/gsqueal#readme,git+https://github.com/errmayank/gsqueal.git
github.com/a16z/helios,150544,helios-opstack,,https://github.com/a16z/helios,23309,@a16z/helios,https://github.com/a16z/helios,git+https://github.com/a16z/helios.git
github.com/cooklang/cooklang-rs,172039,cooklang-bindings,,https://github.com/cooklang/cooklang-rs,243468,@cooklang/cooklang,https://cooklang.org,git+https://github.com/cooklang/cooklang-rs.git
github.com/kwonoj/swc-coverage-instrument,178239,swc-coverage-instrument,,https://github.com/kwonoj/swc-coverage-instrument,3323412,swc-plugin-coverage-instrument,https://github.com/kwonoj/swc-coverage-instrument#readme,git+https://github.com/kwonoj/swc-coverage-instrument.git
github.com/jamesukiyo/sunny-rs,151029,sunny-cli,https://github.com/jamesukiyo/sunny-rs,https://github.com/jamesukiyo/sunny-rs,564439,@jamesukiyo/sunny-cli,https://github.com/jamesukiyo/sunny-rs#readme,git+https://github.com/jamesukiyo/sunny-rs.git
github.com/vercel-community/rust,170253,vercel_runtime_router,https://github.com/vercel-community/rust,https://github.com/vercel-community/rust,3535403,vercel-rust,https://github.com/vercel-community/rust,git+https://github.com/vercel-community/rust.git
github.com/metio/tree-sitter-ssh-client-config,151173,tree-sitter-ssh-client-config,,https://github.com/metio/tree-sitter-ssh-client-config,3443074,tree-sitter-ssh-client-config,https://github.com/metio/tree-sitter-ssh-client-config,git+https://github.com/metio/tree-sitter-ssh-client-config.git
github.com/earthbucks/earthbucks,155007,earthbucks_lib,,https://github.com/earthbucks/earthbucks,1809386,earthbucks-pow,https://github.com/earthbucks/earthbucks#readme,git+https://github.com/earthbucks/earthbucks.git
github.com/fltsci/tauri-plugin-tracing,151306,tauri-plugin-tracing,,https://github.com/fltsci/tauri-plugin-tracing,394694,@fltsci/tauri-plugin-tracing,https://github.com/fltsci/tauri-plugin-tracing#readme,git+https://github.com/fltsci/tauri-plugin-tracing.git
github.com/aspectron/emerge,151421,cargo-emerge,,https://github.com/aspectron/emerge,106814,@aspectron/emerge,https://github.com/aspectron/emerge#readme,git+https://github.com/aspectron/emerge.git
github.com/tmke8/math-core,192428,math-core-renderer-internal,,https://github.com/tmke8/math-core,2493876,math-core,https://github.com/tmke8/math-core#readme,git+https://github.com/tmke8/math-core.git
github.com/kazu728/reauthfi,165609,reauthfi,,https://github.com/kazu728/reauthfi,3052795,reauthfi,https://github.com/kazu728/reauthfi#readme,git+https://github.com/kazu728/reauthfi.git
github.com/0xhappyboy/ohlcv-ai,151725,ohlcv-ai,,https://github.com/0xhappyboy/ohlcv-ai/tree/main/crates,2765107,ohlcv-ai,https://github.com/0xhappyboy/ohlcv-ai,git+https://github.com/0xhappyboy/ohlcv-ai.git
github.com/luvdasun/jsonschema42,179202,jns42-lib,https://www.JsonSchema42.org,https://github.com/LuvDaSun/JsonSchema42,2284972,jns42-generator,https://www.JsonSchema42.org,git+ssh://git@github.com/LuvDaSun/JsonSchema42.git
github.com/planet-nine-app/bdo,151977,bdo-rs,https://planetnine.app,https://github.com/planet-nine-app/bdo,1441296,bdo-js,https://github.com/planet-nine-app/bdo#readme,git+https://github.com/planet-nine-app/bdo.git
github.com/benjeau/indicator-extractor,152007,indicator-extractor,,https://github.com/BenJeau/indicator-extractor,2221081,indicator-extractor,https://github.com/BenJeau/indicator-extractor#readme,git+https://github.com/BenJeau/indicator-extractor.git
github.com/itseeleeya/tauri-plugin-macos-haptics,152222,tauri-plugin-macos-haptics,,https://github.com/itseeleeya/tauri-plugin-macos-haptics,3346805,tauri-plugin-macos-haptics-api,https://github.com/itseeleeya/tauri-plugin-macos-haptics#readme,git+https://github.com/itseeleeya/tauri-plugin-macos-haptics.git
github.com/patrickquinn/tauri-plugin-apple-music-kit,168236,tauri-plugin-musickit,,https://github.com/patrickquinn/tauri-plugin-apple-music-kit,3346750,tauri-plugin-apple-music-kit-api,https://github.com/patrickquinn/tauri-plugin-apple-music-kit#readme,https://github.com/patrickquinn/tauri-plugin-apple-music-kit
github.com/donisaac/oxbuild,152431,oxbuild,https://github.com/DonIsaac/oxbuild,https://github.com/DonIsaac/oxbuild,2795847,oxbuild,https://github.com/DonIsaac/oxbuild,git+https://github.com/DonIsaac/oxbuild.git
github.com/crabnebula-dev/tauri-plugin-ota-updater,152552,tauri-plugin-ota-updater,,https://github.com/crabnebula-dev/tauri-plugin-ota-updater,250760,@crabnebula/plugin-ota-updater,https://github.com/crabnebula-dev/tauri-plugin-ota-updater#readme,git+https://github.com/crabnebula-dev/tauri-plugin-ota-updater.git
github.com/claydiffrient/repo-tasks,152578,repo-tasks,https://github.com/claydiffrient/repo-tasks,https://github.com/claydiffrient/repo-tasks,218863,@claydiffrient/repo-tasks-mcp-server,https://github.com/claydiffrient/repo-tasks/tree/main/mcp-server,git+https://github.com/claydiffrient/repo-tasks.git
github.com/tree-sitter/tree-sitter-tmux,152712,tree-sitter-tmux,,https://github.com/tree-sitter/tree-sitter-tmux,3443117,tree-sitter-tmux,https://github.com/tree-sitter/tree-sitter-tmux#readme,git+https://github.com/tree-sitter/tree-sitter-tmux.git
github.com/tree-sitter/tree-sitter-zathurarc,152788,tree-sitter-zathurarc,,https://github.com/tree-sitter/tree-sitter-zathurarc,3443190,tree-sitter-zathurarc,https://github.com/tree-sitter/tree-sitter-zathurarc#readme,git+https://github.com/tree-sitter/tree-sitter-zathurarc.git
github.com/intearnear/inevents,152808,inevents-websocket-client,,https://github.com/INTEARnear/inevents,547719,@intear/inevents-websocket-client,https://github.com/INTEARnear/inevents#readme,git+https://github.com/INTEARnear/inevents.git
github.com/drifting-in-space/y-sweet,181656,y-sweet,https://y-sweet.dev,https://github.com/drifting-in-space/y-sweet,3691001,y-sweet,https://github.com/drifting-in-space/y-sweet,git+https://github.com/drifting-in-space/y-sweet.git
github.com/tree-sitter/tree-sitter-hlsplaylist,152927,tree-sitter-hlsplaylist,,https://github.com/tree-sitter/tree-sitter-hlsplaylist,3442823,tree-sitter-hlsplaylist,https://github.com/tree-sitter/tree-sitter-hlsplaylist#readme,git+https://github.com/tree-sitter/tree-sitter-hlsplaylist.git
github.com/perspect3vism/ad4m,184206,ad4m-client,https://ad4m.dev,https://github.com/perspect3vism/ad4m,1289288,ad4m-host,https://github.com/perspect3vism/ad4m#readme,git+https://github.com/perspect3vism/ad4m.git
github.com/tree-sitter/tree-sitter-muttrc,153013,tree-sitter-muttrc,,https://github.com/tree-sitter/tree-sitter-muttrc,3442935,tree-sitter-muttrc,https://github.com/tree-sitter/tree-sitter-muttrc#readme,git+https://github.com/tree-sitter/tree-sitter-muttrc.git
github.com/foxfriends/syncat,170765,syncat,https://github.com/foxfriends/syncat,https://github.com/foxfriends/syncat,3443094,tree-sitter-syncat-stylesheet,https://github.com/foxfriends/syncat#readme,git+https://github.com/foxfriends/syncat.git
github.com/douganderson444/wurbo,153392,wurbo,https://github.com/DougAnderson444/blastkids,https://github.com/DougAnderson444/wurbo,3665083,wurbo,https://github.com/DougAnderson444/wurbo,git+https://github.com/DougAnderson444/wurbo.git
github.com/46ki75/mcp-rust-docs,153456,mcp-rust-docs,,https://github.com/46ki75/mcp-rust-docs,2503204,mcp-rust-docs,https://github.com/46ki75/mcp-rust-docs#readme,git+https://github.com/46ki75/mcp-rust-docs.git
github.com/liting-yes/cli,153464,liting,,https://github.com/liting-yes/cli.git,653259,@liting-yes/cli,https://github.com/liting-yes/cli#readme,
github.com/bjzsh/souvenir,183015,souvenir-core,,https://github.com/bjzsh/souvenir,3251951,souvenir-node,https://github.com/bjzsh/souvenir#readme,git+https://github.com/bjzsh/souvenir.git
