Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/looker-open-source/sdk-codegen,215307,github.com/looker-open-source/sdk-codegen/go,https://github.com/looker-open-source/sdk-codegen,https://github.com/looker-open-source/sdk-codegen,2443941,looker-extension-sdk-react,https://github.com/looker-open-source/sdk-codegen/tree/master/packages/extension-sdk,git+https://github.com/looker-open-source/sdk-codegen.git
github.com/berty/berty,218378,github.com/berty/berty/v2,https://github.com/berty/berty,https://github.com/berty/berty,1449195,berty-api,,https://github.com/berty/berty
github.com/upfluence/ember-upf-utils,217813,github.com/upfluence/ember-upf-utils,https://github.com/upfluence/ember-upf-utils,https://github.com/upfluence/ember-upf-utils,1153168,@upfluence/ember-upf-utils,https://github.com/upfluence/ember-upf-utils#readme,git+https://github.com/upfluence/ember-upf-utils.git
github.com/1backend/1backend,1897614,github.com/1backend/1backend/examples/go/services/basic/client/go,https://github.com/1backend/1backend,https://github.com/1backend/1backend,17291,@1backend/node,https://github.com/1backend/1backend#readme,git+https://github.com/1backend/1backend.git
github.com/nmccready/aws-play,223366,github.com/nmccready/aws-play,https://github.com/nmccready/aws-play,https://github.com/nmccready/aws-play,1267263,@znemz/aws-play,https://github.com/nmccready/aws-play#readme,git+https://github.com/nmccready/aws-play.git
github.com/theplant/assettube,226204,github.com/theplant/assettube,https://github.com/theplant/assettube,https://github.com/theplant/assettube,1383292,assettube,https://github.com/theplant/assettube#readme,git+ssh://git@github.com/theplant/assettube.git
github.com/sanity-io/sanity,235153,github.com/sanity-io/sanity,https://github.com/sanity-io/sanity,https://github.com/sanity-io/sanity,3142108,sanity-plugin-vision,https://github.com/sanity-io/sanity#readme,git+ssh://git@github.com/sanity-io/sanity.git
github.com/dashpay/bls-signatures,235393,github.com/dashpay/bls-signatures,https://github.com/dashpay/bls-signatures,https://github.com/dashpay/bls-signatures,269624,@dashevo/bls,https://github.com/dashpay/bls-signatures/tree/main/js-bindings,git+ssh://git@github.com/dashpay/bls-signatures.git
github.com/stormkit-io/stormkit-cli,236640,github.com/stormkit-io/stormkit-cli,https://github.com/stormkit-io/stormkit-cli,https://github.com/stormkit-io/stormkit-cli,1046896,@stormkit/cli,https://github.com/stormkit-io/stormkit-cli#readme,git+https://github.com/stormkit-io/stormkit-cli.git
github.com/grafana/grafana-aws-sdk,238390,github.com/grafana/grafana-aws-sdk,https://github.com/grafana/grafana-aws-sdk,https://github.com/grafana/grafana-aws-sdk,442318,@grafana/grafana-aws-sdk,https://github.com/grafana/grafana-aws-sdk#readme,git+https://github.com/grafana/grafana-aws-sdk.git
github.com/onflow/flow-nft,338083,github.com/onflow/flow-nft/lib/go/contracts,https://github.com/onflow/flow-nft,https://github.com/onflow/flow-nft,810219,@onflow/flow-nft,https://github.com/onflow/flow-nft#readme,git+https://github.com/onflow/flow-nft.git
github.com/matchlighter/pulumi-proxmoxve,244307,github.com/matchlighter/pulumi-proxmoxve/sdk,https://github.com/matchlighter/pulumi-proxmoxve,https://github.com/matchlighter/pulumi-proxmoxve,688569,@matchlighter/pulumi-proxmoxve,https://pulumi.io,git+https://github.com/matchlighter/pulumi-proxmoxve.git
github.com/googlecloudplatform/berglas,1357411,github.com/googlecloudplatform/berglas/v2,https://github.com/googlecloudplatform/berglas,https://github.com/googlecloudplatform/berglas,547184,@install-binary/berglas-linux-x64,https://github.com/GoogleCloudPlatform/berglas,git+https://github.com/GoogleCloudPlatform/berglas.git
github.com/arkweid/hookah,246152,github.com/arkweid/hookah,https://github.com/arkweid/hookah,https://github.com/arkweid/hookah,100401,@arkweid/hookah-js,https://github.com/Arkweid/hookah-js#readme,git+https://github.com/Arkweid/hookah.git
github.com/unleash/unleash,249984,github.com/unleash/unleash,https://github.com/unleash/unleash,https://github.com/unleash/unleash,3496807,unleash-server-openapi,https://github.com/unleash/unleash#readme,git+ssh://git@github.com/unleash/unleash.git
github.com/leunggeorge/grimoire-tool,253852,github.com/leunggeorge/grimoire-tool,https://github.com/leunggeorge/grimoire-tool,https://github.com/leunggeorge/grimoire-tool,2085383,grimoire-tool,https://github.com/LeungGeorge/grimoire-tool,git+https://github.com/LeungGeorge/grimoire-tool.git
github.com/genymobile/scrcpy,254326,github.com/genymobile/scrcpy,https://github.com/genymobile/scrcpy,https://github.com/genymobile/scrcpy,973153,@scrcpy-installer/scrcpy,https://github.com/Genymobile/scrcpy,git+https://github.com/Genymobile/scrcpy.git
github.com/agoric/agoric-sdk,903371,github.com/agoric/agoric-sdk/golang/cosmos,https://github.com/agoric/agoric-sdk,https://github.com/agoric/agoric-sdk,3179372,ses-adapter,https://github.com/Agoric/agoric-sdk/packages/ses-adapter,
github.com/orchardcms/orchardcore,257726,github.com/orchardcms/orchardcore,https://github.com/orchardcms/orchardcore,https://github.com/orchardcms/orchardcore,1694537,cypress-orchardcore,https://github.com/OrchardCms/OrchardCore#readme,git+https://github.com/OrchardCMS/OrchardCore.git
github.com/appthreat/cdxgen,258867,github.com/appthreat/cdxgen,https://github.com/appthreat/cdxgen,https://github.com/appthreat/cdxgen,88781,@appthreat/cdxgen,http://github.com/AppThreat/cdxgen,git+https://github.com/AppThreat/cdxgen.git
github.com/rocketchat/rocket.chat.electron,261435,github.com/rocketchat/rocket.chat.electron,https://github.com/rocketchat/rocket.chat.electron,https://github.com/rocketchat/rocket.chat.electron,2371294,kurosama,https://github.com/RocketChat/Rocket.Chat.Electron#readme,git+https://github.com/RocketChat/Rocket.Chat.Electron.git
github.com/llk/scratch-gui,261896,github.com/llk/scratch-gui,https://github.com/llk/scratch-gui,https://github.com/llk/scratch-gui,3609611,wawu-scratch-gui,https://github.com/LLK/scratch-gui#readme,git+ssh://git@github.com/LLK/scratch-gui.git
github.com/startbootstrap/startbootstrap-grayscale,262537,github.com/startbootstrap/startbootstrap-grayscale,https://github.com/startbootstrap/startbootstrap-grayscale,https://github.com/startbootstrap/startbootstrap-grayscale,3275131,startbootstrap-grayscale,https://startbootstrap.com/theme/grayscale,git+https://github.com/StartBootstrap/startbootstrap-grayscale.git
github.com/ory/kratos-selfservice-ui-react-native,263100,github.com/ory/kratos-selfservice-ui-react-native,https://github.com/ory/kratos-selfservice-ui-react-native,https://github.com/ory/kratos-selfservice-ui-react-native,825274,@ory/expo-login-registration-template,https://github.com/ory/kratos-selfservice-ui-react-native,git+https://github.com/ory/kratos-selfservice-ui-react-native.git
github.com/miniscruff/changie,271503,github.com/miniscruff/changie,https://github.com/miniscruff/changie,https://github.com/miniscruff/changie,1547774,changie,https://github.com/miniscruff/changie#readme,git+https://github.com/miniscruff/changie.git
github.com/actions/cache,271534,github.com/actions/cache,https://github.com/actions/cache,https://github.com/actions/cache,1513248,cache-nx-buildjet,https://github.com/actions/cache#readme,git+https://github.com/actions/cache.git
github.com/confuser/graphql-constraint-directive,271812,github.com/confuser/graphql-constraint-directive,https://github.com/confuser/graphql-constraint-directive,https://github.com/confuser/graphql-constraint-directive,2080138,graphql-constraint-directive,https://github.com/confuser/graphql-constraint-directive#readme,git+ssh://git@github.com/confuser/graphql-constraint-directive.git
github.com/dosco/graphjin,961346,github.com/dosco/graphjin/wasm/v3,https://github.com/dosco/graphjin,https://github.com/dosco/graphjin,2079538,graphjin,https://graphjin.com,git+https://github.com/dosco/graphjin.git
github.com/igorshubovych/markdownlint-cli,274481,github.com/igorshubovych/markdownlint-cli,https://github.com/igorshubovych/markdownlint-cli,https://github.com/igorshubovych/markdownlint-cli,2486958,markdownlint-cli,https://github.com/igorshubovych/markdownlint-cli#readme,git+https://github.com/igorshubovych/markdownlint-cli.git
github.com/goreleaser/nfpm,274590,github.com/goreleaser/nfpm/v2,https://github.com/goreleaser/nfpm,https://github.com/goreleaser/nfpm,440187,@goreleaser/nfpm,https://nfpm.goreleaser.com,git+https://github.com/goreleaser/nfpm.git
github.com/bats-core/bats-core,274638,github.com/bats-core/bats-core,https://github.com/bats-core/bats-core,https://github.com/bats-core/bats-core,1437391,bats,https://github.com/bats-core/bats-core#readme,git+https://github.com/bats-core/bats-core.git
github.com/pact-foundation/pact-js,280089,github.com/pact-foundation/pact-js,https://github.com/pact-foundation/pact-js,https://github.com/pact-foundation/pact-js,2802849,pact-web,http://docs.pact.io/documentation/javascript.html,git+https://github.com/pact-foundation/pact-js.git
github.com/urigo/graphql-mesh,280195,github.com/urigo/graphql-mesh,https://github.com/urigo/graphql-mesh,https://github.com/urigo/graphql-mesh,888249,@q00/grpc,https://github.com/Urigo/graphql-mesh#readme,git+https://github.com/Urigo/graphql-mesh.git
github.com/devfile/api,280355,github.com/devfile/api/v2,https://github.com/devfile/api,https://github.com/devfile/api,290050,@devfile/api,https://github.com/devfile/api/blob/main/README.md,https://github.com/devfile/api
github.com/timostamm/protobuf-ts,280828,github.com/timostamm/protobuf-ts,https://github.com/timostamm/protobuf-ts,https://github.com/timostamm/protobuf-ts,2901463,protobuf-ts-runtime-es,https://github.com/timostamm/protobuf-ts,git+https://github.com/timostamm/protobuf-ts.git
github.com/pingcap/tidb-dashboard,281194,github.com/pingcap/tidb-dashboard,https://github.com/pingcap/tidb-dashboard,https://github.com/pingcap/tidb-dashboard,853360,@pingcap/tidb-dashboard-for-dbaas,https://github.com/pingcap/tidb-dashboard#readme,git+https://github.com/pingcap/tidb-dashboard.git
github.com/airyhq/airy,646145,github.com/airyhq/airy/lib/go/payloads,https://github.com/airyhq/airy,https://github.com/airyhq/airy,44624,@airyhq/http-client,https://github.com/airyhq/airy#readme,git+https://github.com/airyhq/airy.git
github.com/antinvestor/apis,2170929,github.com/antinvestor/apis/go/chat,https://github.com/antinvestor/apis,https://github.com/antinvestor/apis,81314,@antinvestor/settings,https://github.com/antinvestor/apis#readme,git+https://github.com/antinvestor/apis.git
github.com/tomayac/local-reverse-geocoder,286084,github.com/tomayac/local-reverse-geocoder,https://github.com/tomayac/local-reverse-geocoder,https://github.com/tomayac/local-reverse-geocoder,2434313,local-reverse-geocoder,https://github.com/tomayac/local-reverse-geocoder,git+https://github.com/tomayac/local-reverse-geocoder.git
github.com/anuraghazra/github-readme-stats,288666,github.com/anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,https://github.com/anuraghazra/github-readme-stats,1267479,@zo-bro-23/github-readme-stats-test,https://github.com/anuraghazra/github-readme-stats,git+https://github.com/anuraghazra/github-readme-stats.git
github.com/netlify/open-api,291413,github.com/netlify/open-api/v2,https://github.com/netlify/open-api,https://github.com/netlify/open-api,763403,@netlify/open-api,https://github.com/netlify/open-api#readme,git+https://github.com/netlify/open-api.git
github.com/googleapis/repo-automation-bots,748467,github.com/googleapis/repo-automation-bots/serverless-scheduler-proxy,https://github.com/googleapis/repo-automation-bots,https://github.com/googleapis/repo-automation-bots,3068306,release-please-bot,https://github.com/googleapis/repo-automation-bots,git+https://github.com/googleapis/repo-automation-bots.git
github.com/hashgraph/hedera-mirror-node,494797,github.com/hashgraph/hedera-mirror-node,https://github.com/hashgraph/hedera-mirror-node,https://github.com/hashgraph/hedera-mirror-node,460353,@hashgraph/mirror-report,https://github.com/hashgraph/hedera-mirror-node/tree/main/tools/mirror-report,git+https://github.com/hashgraph/hedera-mirror-node.git
github.com/socketio/socket.io-redis,298035,github.com/socketio/socket.io-redis,https://github.com/socketio/socket.io-redis,https://github.com/socketio/socket.io-redis,3597020,vw-socket.io-redis,https://github.com/socketio/socket.io-redis#readme,git+ssh://git@github.com/socketio/socket.io-redis.git
github.com/ayoisaiah/f2,1727862,github.com/ayoisaiah/f2/v2,https://github.com/ayoisaiah/f2,https://github.com/ayoisaiah/f2,124804,@ayoisaiah/f2,https://github.com/ayoisaiah/f2#readme,git+https://github.com/ayoisaiah/f2.git
github.com/vsiakka/gherkin-lint,301036,github.com/vsiakka/gherkin-lint,https://github.com/vsiakka/gherkin-lint,https://github.com/vsiakka/gherkin-lint,2047966,gherkin-lint,https://github.com/vsiakka/gherkin-lint#readme,git+https://github.com/vsiakka/gherkin-lint.git
github.com/xwmx/nb,307086,github.com/xwmx/nb,https://github.com/xwmx/nb,https://github.com/xwmx/nb,2721298,notes.sh,https://github.com/xwmx/nb#readme,git+https://github.com/xwmx/nb.git
github.com/aliceo2group/bookkeeping,307397,github.com/aliceo2group/bookkeeping/go-api-client,https://github.com/aliceo2group/bookkeeping,https://github.com/aliceo2group/bookkeeping,53053,@aliceo2/bookkeeping,https://github.com/AliceO2Group/Bookkeeping#readme,git+https://github.com/AliceO2Group/Bookkeeping.git
github.com/luwes/lite-vimeo-embed,307409,github.com/luwes/lite-vimeo-embed,https://github.com/luwes/lite-vimeo-embed,https://github.com/luwes/lite-vimeo-embed,3592440,vueframe-lite-vimeo-embed,https://github.com/luwes/lite-vimeo-embed#readme,git+https://github.com/luwes/lite-vimeo-embed.git
github.com/microsoft/vscode-python,307639,github.com/microsoft/vscode-python,https://github.com/microsoft/vscode-python,https://github.com/microsoft/vscode-python,1181521,@vscode/python-extension,https://github.com/microsoft/vscode-python/tree/main/pythonExtensionApi,git+https://github.com/Microsoft/vscode-python.git
github.com/microsoft/react-native-windows,307644,github.com/microsoft/react-native-windows,https://github.com/microsoft/react-native-windows,https://github.com/microsoft/react-native-windows,3104403,rnpm-plugin-windows,https://github.com/Microsoft/react-native-windows#readme,git+https://github.com/Microsoft/react-native-windows.git
github.com/jhipster/generator-jhipster,307803,github.com/jhipster/generator-jhipster,https://github.com/jhipster/generator-jhipster,https://github.com/jhipster/generator-jhipster,3539222,vhipster,https://www.jhipster.tech/,git://github.com/jhipster/generator-jhipster.git
github.com/jhipster/jhipster-kotlin,307805,github.com/jhipster/jhipster-kotlin,https://github.com/jhipster/jhipster-kotlin,https://github.com/jhipster/jhipster-kotlin,2027095,generator-jhipster-kotlin,https://github.com/jhipster/jhipster-kotlin#readme,git+https://github.com/jhipster/jhipster-kotlin.git
github.com/jhipster/jhipster-dotnetcore,307806,github.com/jhipster/jhipster-dotnetcore,https://github.com/jhipster/jhipster-dotnetcore,https://github.com/jhipster/jhipster-dotnetcore,2027039,generator-jhipster-dotnetcore,https://github.com/jhipster/jhipster-dotnetcore,git+https://github.com/jhipster/jhipster-dotnetcore.git
