Normalized_URL,Go_ID,Go_Name,Go_Homepage,Go_Repo,Maven_ID,Maven_Name,Maven_Homepage,Maven_Repo,NPM_ID,NPM_Name,NPM_Homepage,NPM_Repo
github.com/markedjs/marked,329720,github.com/markedjs/marked,https://github.com/markedjs/marked,https://github.com/markedjs/marked,135156,org.mvnpm:marked,https://marked.js.org,git://github.com/markedjs/marked,2487315,marked-uu-js,https://marked.js.org,git://github.com/markedjs/marked.git
github.com/maplibre/maplibre-gl-js,332318,github.com/maplibre/maplibre-gl-js,https://github.com/maplibre/maplibre-gl-js,https://github.com/maplibre/maplibre-gl-js,135166,org.mvnpm:maplibre-gl,https://maplibre.org/,git://github.com/maplibre/maplibre-gl-js,3376177,test-map-azsftwr,https://maplibre.org/,git://github.com/maplibre/maplibre-gl-js.git
github.com/brianvoe/slim-select,334370,github.com/brianvoe/slim-select,https://github.com/brianvoe/slim-select,https://github.com/brianvoe/slim-select,57653,org.webjars.npm:github-com-brianvoe-slim-select,https://www.webjars.org,https://github.com/brianvoe/slim-select,3227589,slim-select_2,https://slimselectjs.com,git+https://github.com/brianvoe/slim-select.git
github.com/intoli/user-agents,336922,github.com/intoli/user-agents,https://github.com/intoli/user-agents,https://github.com/intoli/user-agents,47589,org.webjars.npm:user-agents,https://www.webjars.org,https://github.com/intoli/user-agents,3512169,user-agents,https://github.com/intoli/user-agents#readme,git+ssh://git@github.com/intoli/user-agents.git
github.com/karma-runner/karma-chrome-launcher,345396,github.com/karma-runner/karma-chrome-launcher,https://github.com/karma-runner/karma-chrome-launcher,https://github.com/karma-runner/karma-chrome-launcher,54777,org.webjars.npm:karma-chrome-launcher,http://webjars.org,https://github.com/karma-runner/karma-chrome-launcher,2329515,karma-chrome-launcher,https://github.com/karma-runner/karma-chrome-launcher#readme,git://github.com/karma-runner/karma-chrome-launcher.git
github.com/jaywcjlove/hotkeys,345698,github.com/jaywcjlove/hotkeys,https://github.com/jaywcjlove/hotkeys,https://github.com/jaywcjlove/hotkeys,57317,org.webjars.npm:github-com-jaywcjlove-hotkeys,https://www.webjars.org,https://github.com/jaywcjlove/hotkeys,3653106,wonder-hotkey2,https://github.com/jaywcjlove/hotkeys#readme,git+https://github.com/jaywcjlove/hotkeys.git
github.com/nodejs/node-addon-api,347166,github.com/nodejs/node-addon-api,https://github.com/nodejs/node-addon-api,https://github.com/nodejs/node-addon-api,134890,org.mvnpm:node-addon-api,https://github.com/nodejs/node-addon-api,git://github.com/nodejs/node-addon-api,3712941,yufeixuan-node-addon-api,https://github.com/nodejs/node-addon-api,git://github.com/nodejs/node-addon-api.git
github.com/primer/primer,347874,github.com/primer/primer,https://github.com/primer/primer,https://github.com/primer/primer,56927,org.webjars.npm:github-com-primer-primer,http://webjars.org,https://github.com/primer/primer,2885491,primer-utilities,http://primer.github.io/,https://github.com/primer/primer/tree/master/modules/primer-utilities
github.com/microsoft/tslib,350803,github.com/microsoft/tslib,https://github.com/microsoft/tslib,https://github.com/microsoft/tslib,133622,org.mvnpm:tslib,https://www.typescriptlang.org/,https://github.com/Microsoft/tslib,3455992,tslib,https://www.typescriptlang.org/,git+https://github.com/Microsoft/tslib.git
github.com/facebook/react-native,352957,github.com/facebook/react-native,https://github.com/facebook/react-native,https://github.com/facebook/react-native,730368,cn.ransj.rn:react-native,https://github.com/facebook/react-native,https://github.com/facebook/react-native.git,3729301,zf-rn-test-virtualized-lists,,git@github.com:facebook/react-native.git
github.com/js-cookie/js-cookie,354565,github.com/js-cookie/js-cookie,https://github.com/js-cookie/js-cookie,https://github.com/js-cookie/js-cookie,135443,org.mvnpm:js-cookie,https://github.com/js-cookie/js-cookie#readme,git://github.com/js-cookie/js-cookie,2297346,js-cookie-fg,https://github.com/js-cookie/js-cookie,git://github.com/js-cookie/js-cookie.git
github.com/framer/motion,368884,github.com/framer/motion,https://github.com/framer/motion,https://github.com/framer/motion,136002,org.mvnpm:framer-motion,https://github.com/framer/motion#readme,https://github.com/framer/motion,3668016,wy-framer-motion,https://github.com/framer/motion#readme,git+https://github.com/framer/motion.git
github.com/googlechrome/web-vitals,375051,github.com/googlechrome/web-vitals,https://github.com/googlechrome/web-vitals,https://github.com/googlechrome/web-vitals,133326,org.mvnpm:web-vitals,https://github.com/GoogleChrome/web-vitals#readme,https://github.com/GoogleChrome/web-vitals,3617222,web-vitals,https://github.com/GoogleChrome/web-vitals#readme,git+https://github.com/GoogleChrome/web-vitals.git
github.com/reacttraining/react-router,379013,github.com/reacttraining/react-router,https://github.com/reacttraining/react-router,https://github.com/reacttraining/react-router,66663,org.webjars.bower:react-router,http://webjars.org,https://github.com/ReactTraining/react-router,3365973,temp-react-router-dom,https://github.com/ReactTraining/react-router#readme,git+https://github.com/ReactTraining/react-router.git
github.com/reymond-group/smilesdrawer,445751,github.com/reymond-group/smilesdrawer,https://github.com/reymond-group/smilesdrawer,https://github.com/reymond-group/smilesdrawer,133955,org.mvnpm:smiles-drawer,https://github.com/reymond-group/smilesDrawer#readme,https://github.com/reymond-group/smilesDrawer,3233965,smiles-drawer,https://github.com/reymond-group/smilesDrawer#readme,git+https://github.com/reymond-group/smilesDrawer.git
github.com/microsoft/fluidframework,446278,github.com/microsoft/fluidframework,https://github.com/microsoft/fluidframework,https://github.com/microsoft/fluidframework,138801,org.mvnpm.at.fluidframework:mocha-test-setup,https://fluidframework.com,https://github.com/microsoft/FluidFramework,3419201,tinylicious,https://fluidframework.com,git+https://github.com/microsoft/FluidFramework.git
github.com/videojs/vtt.js,447598,github.com/videojs/vtt.js,https://github.com/videojs/vtt.js,https://github.com/videojs/vtt.js,63751,org.webjars.bowergithub.videojs:vtt.js,http://webjars.org,https://github.com/videojs/vtt.js,3542378,videojs-vtt.js,https://github.com/videojs/vtt.js,git+https://github.com/videojs/vtt.js.git
github.com/videojs/videojs-youtube,447599,github.com/videojs/videojs-youtube,https://github.com/videojs/videojs-youtube,https://github.com/videojs/videojs-youtube,47331,org.webjars.npm:videojs-youtube,http://webjars.org,https://github.com/videojs/videojs-youtube,3542395,videojs-youtube,https://github.com/videojs/videojs-youtube#readme,git+https://github.com/videojs/videojs-youtube.git
github.com/feimosi/baguettebox.js,447821,github.com/feimosi/baguettebox.js,https://github.com/feimosi/baguettebox.js,https://github.com/feimosi/baguettebox.js,61480,org.webjars.npm:baguettebox.js,https://www.webjars.org,https://github.com/feimosi/baguetteBox.js,1426722,baguettebox.js,https://github.com/feimosi/baguetteBox.js,git+https://github.com/feimosi/baguetteBox.js.git
github.com/processing/p5.js,449920,github.com/processing/p5.js,https://github.com/processing/p5.js,https://github.com/processing/p5.js,52459,org.webjars.npm:p5,https://www.webjars.org,https://github.com/processing/p5.js,2798784,p5-create-capture,https://github.com/processing/p5.js#readme,
github.com/tailwindlabs/heroicons,458605,github.com/tailwindlabs/heroicons,https://github.com/tailwindlabs/heroicons,https://github.com/tailwindlabs/heroicons,135781,org.mvnpm:heroicons,https://github.com/tailwindlabs/heroicons#readme,https://github.com/tailwindlabs/heroicons,2142663,heroicons-vue3,https://github.com/tailwindlabs/heroicons#readme,https://github.com/tailwindlabs/heroicons.git
github.com/chromedevtools/devtools-protocol,458969,github.com/chromedevtools/devtools-protocol,https://github.com/chromedevtools/devtools-protocol,https://github.com/chromedevtools/devtools-protocol,136369,org.mvnpm:devtools-protocol,https://github.com/ChromeDevTools/devtools-protocol#readme,https://github.com/ChromeDevTools/devtools-protocol,1741034,devtools-protocol,https://github.com/ChromeDevTools/devtools-protocol#readme,git+https://github.com/ChromeDevTools/devtools-protocol.git
github.com/travist/jsencrypt,460588,github.com/travist/jsencrypt,https://github.com/travist/jsencrypt,https://github.com/travist/jsencrypt,67319,org.webjars.bower:jsencrypt,https://www.webjars.org,https://github.com/travist/jsencrypt,2793182,ousinka-jsencrypt,http://www.travistidwell.com/jsencrypt,git://github.com/travist/jsencrypt.git
github.com/aws/aws-sdk-js,462579,github.com/aws/aws-sdk-js,https://github.com/aws/aws-sdk-js,https://github.com/aws/aws-sdk-js,136963,org.mvnpm:aws-sdk,https://github.com/aws/aws-sdk-js,git://github.com/aws/aws-sdk-js,2557033,modular-aws-sdk-ssm,https://github.com/Junkern/modular-aws-sdk-ssm,git://github.com/aws/aws-sdk-js.git
github.com/vuejs/devtools,462766,github.com/vuejs/devtools,https://github.com/vuejs/devtools,https://github.com/vuejs/devtools,137133,org.mvnpm.at.vue:devtools-api,https://github.com/vuejs/devtools#readme,https://github.com/vuejs/devtools,3553359,vite-plugin-vue-devtools,https://github.com/vuejs/devtools#readme,git+https://github.com/vuejs/devtools.git
github.com/eemeli/yaml,476649,github.com/eemeli/yaml,https://github.com/eemeli/yaml,https://github.com/eemeli/yaml,133230,org.mvnpm:yaml,https://eemeli.org/yaml/,https://github.com/eemeli/yaml,3693019,yaml,https://eemeli.org/yaml/,git+https://github.com/eemeli/yaml.git
github.com/hotwired/turbo,478022,github.com/hotwired/turbo,https://github.com/hotwired/turbo,https://github.com/hotwired/turbo,138695,org.mvnpm.at.hotwired:turbo,https://turbo.hotwired.dev,https://github.com/hotwired/turbo,3461204,turbo-ts,https://turbo.hotwired.dev/,git+https://github.com/hotwired/turbo.git
github.com/excalidraw/excalidraw,479857,github.com/excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,https://github.com/excalidraw/excalidraw,58854,org.webjars.npm:excalidraw__excalidraw,https://www.webjars.org,https://github.com/excalidraw/excalidraw,3638642,whiteboard_ccc,https://github.com/excalidraw/excalidraw/tree/master/src/packages/excalidraw,git+https://github.com/excalidraw/excalidraw.git
github.com/winstonjs/winston,480983,github.com/winstonjs/winston,https://github.com/winstonjs/winston,https://github.com/winstonjs/winston,46757,org.webjars.npm:winston,http://webjars.org,https://github.com/winstonjs/winston,3646061,winstonnew,https://github.com/winstonjs/winston#readme,git+https://github.com/winstonjs/winston.git
github.com/chalk/chalk,490141,github.com/chalk/chalk,https://github.com/chalk/chalk,https://github.com/chalk/chalk,136740,org.mvnpm:chalk,https://github.com/chalk/chalk#readme,https://github.com/chalk/chalk,1935079,fc-chalk,https://github.com/chalk/chalk#readme,git+https://github.com/chalk/chalk.git
github.com/open-xml-templating/docxtemplater,490183,github.com/open-xml-templating/docxtemplater,https://github.com/open-xml-templating/docxtemplater,https://github.com/open-xml-templating/docxtemplater,59425,org.webjars.npm:docxtemplater,https://www.webjars.org,https://github.com/open-xml-templating/docxtemplater,1769317,docxtemplaterCopy,https://github.com/open-xml-templating/docxtemplater#readme,git+https://github.com/open-xml-templating/docxtemplater.git
github.com/0xfe/vexflow,497269,github.com/0xfe/vexflow,https://github.com/0xfe/vexflow,https://github.com/0xfe/vexflow,58066,org.webjars.npm:github-com-0xfe-vexflow,http://webjars.org,https://github.com/0xfe/vexflow,3604912,wasabi-shoyu-tamago-ebi,https://vexflow.com/,git+https://github.com/0xfe/vexflow.git
github.com/43081j/eslint-plugin-lit,497382,github.com/43081j/eslint-plugin-lit,https://github.com/43081j/eslint-plugin-lit,https://github.com/43081j/eslint-plugin-lit,136208,org.mvnpm:eslint-plugin-lit,https://github.com/43081j/eslint-plugin-lit#readme,https://github.com/43081j/eslint-plugin-lit,1882019,eslint-plugin-lit,https://github.com/43081j/eslint-plugin-lit#readme,git+https://github.com/43081j/eslint-plugin-lit.git
github.com/akryum/vue-virtual-scroller,498776,github.com/akryum/vue-virtual-scroller,https://github.com/akryum/vue-virtual-scroller,https://github.com/akryum/vue-virtual-scroller,47066,org.webjars.npm:vue-virtual-scroller,https://www.webjars.org,https://github.com/Akryum/vue-virtual-scroller,3737585,zktj3-vue-virtual-scroller,https://github.com/Akryum/vue-virtual-scroller#readme,git+https://github.com/Akryum/vue-virtual-scroller.git
github.com/alex-d/trumbowyg,498815,github.com/alex-d/trumbowyg,https://github.com/alex-d/trumbowyg,https://github.com/alex-d/trumbowyg,66378,org.webjars.bower:trumbowyg,http://webjars.org,https://github.com/Alex-D/Trumbowyg,3448381,trumbowyg-https-prefix,http://alex-d.github.io/Trumbowyg,git+https://github.com/Alex-D/Trumbowyg.git
github.com/analyticalgraphicsinc/cesium,498973,github.com/analyticalgraphicsinc/cesium,https://github.com/analyticalgraphicsinc/cesium,https://github.com/analyticalgraphicsinc/cesium,58054,org.webjars.npm:github-com-AnalyticalGraphicsInc-cesium,http://webjars.org,https://github.com/AnalyticalGraphicsInc/cesium,3629432,wecesium,http://cesium.com/cesiumjs/,git+https://github.com/AnalyticalGraphicsInc/cesium.git
github.com/azure/azure-sdk-for-js,499874,github.com/azure/azure-sdk-for-js,https://github.com/azure/azure-sdk-for-js,https://github.com/azure/azure-sdk-for-js,139269,org.mvnpm.at.azure:abort-controller,https://github.com/Azure/azure-sdk-for-js/tree/main/sdk/core/abort-controller/README.md,github:Azure/azure-sdk-for-js,3416198,timfpark-storage-blob,https://github.com/Azure/azure-sdk-for-js#readme,git+https://github.com/Azure/azure-sdk-for-js.git
github.com/blazesoftware/atoms,500038,github.com/blazesoftware/atoms,https://github.com/blazesoftware/atoms,https://github.com/blazesoftware/atoms,61330,org.webjars.npm:blaze__atoms,https://www.webjars.org,https://github.com/BlazeSoftware/atoms,154828,@blaze/atoms,https://www.blazeui.com,git+https://github.com/BlazeSoftware/atoms.git
github.com/browsersync/browser-sync,501008,github.com/browsersync/browser-sync,https://github.com/browsersync/browser-sync,https://github.com/browsersync/browser-sync,61089,org.webjars.npm:browser-sync,http://webjars.org,git+https://github.com/browsersync/browser-sync,2896611,prome-sync,http://www.browsersync.io/,git+https://github.com/browsersync/browser-sync.git
github.com/cuppalabs/angular2-multiselect-dropdown,501520,github.com/cuppalabs/angular2-multiselect-dropdown,https://github.com/cuppalabs/angular2-multiselect-dropdown,https://github.com/cuppalabs/angular2-multiselect-dropdown,58027,org.webjars.npm:github-com-CuppaLabs-angular2-multiselect-dropdown,http://webjars.org,https://github.com/CuppaLabs/angular2-multiselect-dropdown,3361238,techhive-test,https://github.com/CuppaLabs/angular2-multiselect-dropdown#readme,git+https://github.com/CuppaLabs/angular2-multiselect-dropdown.git
